Time UTC, 6Hr Running Mean
2019-08-29 19:20:00,7.417495748992475
2019-08-29 19:30:00,7.296002017067551
2019-08-29 19:40:00,7.234315142426469
2019-08-29 19:50:00,7.299373438536703
2019-08-29 20:00:00,7.417412729559341
2019-08-29 20:10:00,7.642147014512123
2019-08-29 20:20:00,7.780384499837014
2019-08-29 20:30:00,7.844020553831551
2019-08-29 20:40:00,7.858905331892767
2019-08-29 20:50:00,7.867071810423639
2019-08-29 21:00:00,7.837688414711402
2019-08-29 21:10:00,7.825041339926023
2019-08-29 21:20:00,7.7499854272670206
2019-08-29 21:30:00,7.714081113891461
2019-08-29 21:40:00,7.838059879500182
2019-08-29 21:50:00,7.936131537917161
2019-08-29 22:00:00,7.929118807261549
2019-08-29 22:10:00,7.864264420457257
2019-08-29 22:20:00,7.8581810274492945
2019-08-29 22:30:00,7.7882591524181475
2019-08-29 22:40:00,7.846047314371428
2019-08-29 22:50:00,7.884746257365805
2019-08-29 23:00:00,7.935626005745094
2019-08-29 23:10:00,7.85153640941119
2019-08-29 23:20:00,7.827387405928273
2019-08-29 23:30:00,7.792113617929187
2019-08-29 23:40:00,7.7888826485066085
2019-08-29 23:50:00,7.783154447453059
2019-08-30 00:00:00,7.839041136050217
2019-08-30 00:10:00,7.917436010646965
2019-08-30 00:20:00,7.927421765984369
2019-08-30 00:30:00,7.92815230836791
2019-08-30 00:40:00,7.883492491707273
2019-08-30 00:50:00,7.753638149376416
2019-08-30 01:00:00,7.601308954252577
2019-08-30 01:10:00,7.580293772536098
2019-08-30 01:20:00,7.5371720698926294
2019-08-30 01:30:00,7.476261774996093
2019-08-30 01:40:00,7.309027757841652
2019-08-30 01:50:00,7.1086269013431975
2019-08-30 02:00:00,6.951050765687353
2019-08-30 02:10:00,6.780726587824587
2019-08-30 02:20:00,6.641447548961186
2019-08-30 02:30:00,6.6107149073387514
2019-08-30 02:40:00,6.635344760842072
2019-08-30 02:50:00,6.619557849414843
2019-08-30 03:00:00,6.674049198207531
2019-08-30 03:10:00,6.687654430746926
2019-08-30 03:20:00,6.8363387606395065
2019-08-30 03:30:00,7.003753884779112
2019-08-30 03:40:00,6.989083015855008
2019-08-30 03:50:00,6.966671040153764
2019-08-30 04:00:00,7.053133748554337
2019-08-30 04:10:00,7.142445782834567
2019-08-30 04:20:00,7.251437186783594
2019-08-30 04:30:00,7.428695049328926
2019-08-30 04:40:00,7.4863259665522595
2019-08-30 04:50:00,7.5777573603292785
2019-08-30 05:00:00,7.661593043083796
2019-08-30 05:10:00,7.839084612659698
2019-08-30 05:20:00,7.931534415147137
2019-08-30 05:30:00,8.115867938792407
2019-08-30 05:40:00,8.304615680687727
2019-08-30 05:50:00,8.410897376513361
2019-08-30 06:00:00,8.508204904206455
2019-08-30 06:10:00,8.61771438705987
2019-08-30 06:20:00,8.800338626788797
2019-08-30 06:30:00,8.928556542982255
2019-08-30 06:40:00,9.107756155982983
2019-08-30 06:50:00,9.32069835250175
2019-08-30 07:00:00,9.515660860003807
2019-08-30 07:10:00,9.661328602615962
2019-08-30 07:20:00,9.80782516144561
2019-08-30 07:30:00,9.995768010442083
2019-08-30 07:40:00,10.19858453527831
2019-08-30 07:50:00,10.41574560183841
2019-08-30 08:00:00,10.543149621209283
2019-08-30 08:10:00,10.612333320070253
