Time UTC, 6Hr Running Mean
2020-07-10 14:42:00,nan
2020-07-10 14:43:00,4.001912090807965
2020-07-10 14:55:00,3.2529739008021368
2020-07-10 15:15:00,3.003681348922946
2020-07-10 15:35:00,2.8430621854531792
2020-07-10 15:55:00,2.7465891930124897
2020-07-10 16:15:00,2.6926776728304262
2020-07-10 16:35:00,2.6560579798069575
2020-07-10 16:55:00,2.6408163450327504
2020-07-10 17:15:00,2.630033108217287
2020-07-10 17:35:00,2.625299701623452
2020-07-10 17:55:00,2.6247820446543013
2020-07-10 18:15:00,2.6248995124108325
2020-07-10 18:35:00,2.627681312677614
2020-07-10 18:55:00,2.638899959486686
2020-07-10 19:15:00,2.6419854302072547
2020-07-10 19:35:00,2.6342934457985825
2020-07-10 19:55:00,2.628102472869025
2020-07-10 20:35:00,2.626764153621072
2020-07-10 20:55:00,3.717949222234398
2020-07-10 21:15:00,5.894250958024752
2020-07-10 21:55:00,8.464755231409068
2020-07-10 22:15:00,10.562170418518779
2020-07-10 22:35:00,12.630753161591677
2020-07-10 22:55:00,14.492044827364031
2020-07-10 23:15:00,15.970614222839696
2020-07-10 23:35:00,17.829722587382193
2020-07-11 00:15:00,20.644802795442043
2020-07-11 00:35:00,22.44271909023598
2020-07-11 01:15:00,25.616513946338134
2020-07-11 01:35:00,26.7015039791094
2020-07-11 01:55:00,27.372975965335762
2020-07-11 02:15:00,28.03909325010428
2020-07-11 02:35:00,27.1762259864842
2020-07-11 02:55:00,26.85679544585094
2020-07-11 03:15:00,25.440310350336336
2020-07-11 03:35:00,23.78876656006496
2020-07-11 03:55:00,22.673173741860538
2020-07-11 04:15:00,20.956433265745716
2020-07-11 04:35:00,19.249589063917842
2020-07-11 04:55:00,18.240676398496653
2020-07-11 05:15:00,16.952777436114875
2020-07-11 05:35:00,15.281563184957058
2020-07-11 05:55:00,13.923432517831365
2020-07-11 06:15:00,13.875930621241077
2020-07-11 06:35:00,12.332770637331615
2020-07-11 06:55:00,10.840378616873325
2020-07-11 07:15:00,10.52558656173597
2020-07-11 07:35:00,9.832698780426808
2020-07-11 07:55:00,9.61373586991366
2020-07-11 08:15:00,9.072843920711115
2020-07-11 08:35:00,8.528390371064308
2020-07-11 08:55:00,8.1088164356565
2020-07-11 09:15:00,7.278285795488625
2020-07-11 09:35:00,6.549233133165991
2020-07-11 09:55:00,6.388996388645613
2020-07-11 10:15:00,6.199240732827402
2020-07-11 10:35:00,5.918753327087877
2020-07-11 10:55:00,5.13032483990345
2020-07-11 11:15:00,5.330656526044773
2020-07-11 11:35:00,5.952148527876169
2020-07-11 11:55:00,5.679821500180398
2020-07-11 12:15:00,5.113825737092361
2020-07-11 12:35:00,5.314165641489049
2020-07-11 12:55:00,5.369418072803353
2020-07-11 13:15:00,5.251230686457796
2020-07-11 13:35:00,5.355537153571071
2020-07-11 13:55:00,5.084266840781739
2020-07-11 14:15:00,5.1288190785242795
2020-07-11 14:35:00,5.094958247100048
2020-07-11 14:55:00,4.705430265708409
2020-07-11 15:15:00,4.915016921703141
2020-07-11 15:35:00,5.199056991477302
2020-07-11 15:55:00,5.209145436400585
2020-07-11 16:15:00,5.042695554535637
2020-07-11 16:35:00,5.318614585958792
2020-07-11 16:55:00,5.673047231928444
2020-07-11 17:15:00,5.915006118753427
2020-07-11 17:35:00,5.600858597161515
2020-07-11 17:55:00,5.917733970605312
2020-07-11 18:15:00,6.252307977080143
2020-07-11 18:35:00,6.378651028017307
2020-07-11 18:55:00,7.376048784559704
2020-07-11 19:15:00,8.53155426207408
2020-07-11 19:35:00,8.980736768617517
2020-07-11 20:35:00,10.379588730299353
2020-07-11 20:55:00,11.932142249769406
2020-07-11 21:15:00,13.052067387473617
2020-07-11 21:35:00,14.577710065947869
2020-07-11 21:55:00,16.578821200241094
2020-07-11 22:15:00,18.6258467440245
2020-07-11 22:35:00,20.068240181253955
2020-07-11 22:55:00,21.700706669087854
2020-07-11 23:15:00,23.580217909660867
2020-07-11 23:35:00,25.19778007615333
2020-07-11 23:55:00,26.38003570734603
2020-07-12 00:15:00,28.107305930910673
2020-07-12 00:35:00,29.981912469315496
2020-07-12 00:55:00,31.119915307238116
2020-07-12 01:15:00,31.862341578298114
2020-07-12 01:35:00,32.40414213097105
2020-07-12 01:55:00,32.5673734148338
2020-07-12 02:15:00,31.524180508997762
2020-07-12 02:35:00,30.586467432678067
2020-07-12 02:55:00,30.121322156424338
2020-07-12 03:15:00,29.523226064717505
2020-07-12 03:35:00,28.728626354749608
2020-07-12 03:55:00,27.24028213533526
2020-07-12 04:15:00,25.75678582050029
2020-07-12 04:35:00,24.469634727769076
2020-07-12 04:55:00,22.858820427075134
2020-07-12 05:15:00,20.87654762757662
2020-07-12 05:35:00,19.132217769699047
2020-07-12 05:55:00,17.904493324942976
2020-07-12 06:15:00,16.47753423490656
2020-07-12 06:35:00,14.606973234676552
2020-07-12 06:55:00,13.15588995634481
2020-07-12 07:15:00,11.36472283167975
2020-07-12 07:35:00,10.33787459964247
2020-07-12 07:55:00,9.65513109594684
2020-07-12 08:15:00,9.675775981004524
2020-07-12 08:35:00,9.161979570921028
2020-07-12 08:55:00,8.383581169124575
2020-07-12 09:15:00,8.148699949388622
2020-07-12 09:35:00,7.874335144319685
2020-07-12 09:55:00,7.833160529016839
2020-07-12 10:15:00,8.083067059427222
2020-07-12 10:35:00,8.204909737294754
2020-07-12 10:55:00,8.02106104669088
2020-07-12 11:15:00,7.870946624019985
2020-07-12 11:35:00,7.73658130186932
2020-07-12 11:55:00,7.841905502508504
2020-07-12 12:15:00,7.6489739957506595
2020-07-12 12:35:00,7.75571651654858
2020-07-12 12:55:00,7.314398262332127
2020-07-12 13:15:00,7.420332572929754
2020-07-12 13:35:00,7.424916835648623
2020-07-12 13:55:00,7.564370680570598
2020-07-12 14:15:00,6.999198284800672
2020-07-12 14:35:00,6.875847016279795
2020-07-12 14:55:00,6.9900545532285605
2020-07-12 15:15:00,6.610628165360658
2020-07-12 15:35:00,6.108061432647571
2020-07-12 15:55:00,6.122345538928296
2020-07-12 16:15:00,5.72927818100791
2020-07-12 16:35:00,5.616117946910296
2020-07-12 16:55:00,5.817891978196172
2020-07-12 17:15:00,6.7456779958525175
2020-07-12 17:35:00,8.268427663620628
2020-07-12 17:55:00,9.596407093796337
2020-07-12 18:15:00,11.389350052504337
2020-07-12 18:35:00,12.840664107822924
2020-07-12 18:55:00,14.400625074999462
2020-07-12 19:15:00,15.51470653647858
2020-07-12 19:35:00,17.393387173670178
2020-07-12 19:55:00,19.46765607142369
2020-07-12 20:15:00,21.081796498976317
2020-07-12 20:35:00,23.089382332865576
2020-07-12 20:55:00,25.162047100412796
2020-07-12 21:15:00,27.170741798992246
2020-07-12 21:35:00,28.862438616142256
2020-07-12 21:55:00,30.145044817092646
2020-07-12 22:15:00,32.021498522781194
2020-07-12 22:35:00,33.130267955917894
2020-07-12 22:55:00,35.1833502805817
2020-07-12 23:15:00,36.48967773005702
2020-07-12 23:35:00,37.19237971737013
2020-07-12 23:55:00,37.217565548710326
2020-07-13 00:15:00,37.09339573306635
2020-07-13 00:35:00,37.70758572462977
2020-07-13 00:55:00,38.03683112514405
2020-07-13 01:15:00,38.27788088209888
2020-07-13 01:35:00,37.610144535815806
2020-07-13 02:35:00,35.83697301471557
2020-07-13 02:55:00,33.95351912556048
2020-07-13 03:15:00,32.56403757275152
2020-07-13 03:35:00,31.523239658978724
2020-07-13 03:55:00,30.491748122398327
2020-07-13 04:15:00,28.262164766413033
2020-07-13 04:35:00,26.85631041861157
2020-07-13 04:55:00,24.692203031675593
2020-07-13 05:15:00,22.201283407159934
2020-07-13 05:35:00,19.84869674703483
2020-07-13 05:55:00,18.376602895110047
2020-07-13 06:15:00,16.393906873110815
2020-07-13 06:35:00,14.282422975520968
2020-07-13 06:55:00,12.524229766083035
2020-07-13 07:15:00,10.875617662933065
2020-07-13 07:35:00,9.508148040102245
2020-07-13 07:55:00,9.215654372240484
2020-07-13 08:15:00,9.170109187220438
2020-07-13 08:35:00,9.089432679761625
2020-07-13 08:55:00,8.837856850612102
2020-07-13 09:15:00,8.753390899434931
2020-07-13 09:35:00,8.543426852347357
2020-07-13 09:55:00,8.026035745741467
2020-07-13 10:15:00,7.985562112960649
2020-07-13 10:35:00,7.9300664961515475
2020-07-13 10:55:00,7.86491091708965
2020-07-13 11:15:00,7.950501435218821
2020-07-13 11:35:00,8.031187000965593
2020-07-13 11:55:00,7.971193665138788
2020-07-13 12:15:00,7.922340148812601
2020-07-13 12:35:00,7.477756494601241
2020-07-13 12:55:00,7.106859991233823
2020-07-13 13:15:00,7.41155382533562
2020-07-13 13:35:00,7.515185498704901
2020-07-13 13:55:00,7.217145097053731
2020-07-13 14:15:00,7.023679469881878
2020-07-13 14:35:00,6.888852305944343
2020-07-13 14:55:00,6.505716294521857
2020-07-13 15:15:00,5.930683341899799
2020-07-13 15:35:00,5.488958732070241
2020-07-13 15:55:00,5.630003010247523
2020-07-13 16:15:00,5.883443989317688
2020-07-13 16:35:00,6.911233299522827
2020-07-13 16:55:00,8.358367756064123
2020-07-13 17:15:00,10.313270604552347
2020-07-13 17:35:00,12.301197019075715
2020-07-13 17:55:00,14.536871396464846
2020-07-13 18:15:00,16.82658039470942
2020-07-13 18:35:00,19.045045331487795
2020-07-13 18:55:00,21.016790507762114
2020-07-13 19:15:00,22.564905583010646
2020-07-13 19:35:00,24.801502574140482
2020-07-13 19:55:00,26.993624134819324
2020-07-13 20:15:00,29.700743020464536
2020-07-13 20:35:00,31.85832918829577
2020-07-13 20:55:00,34.31303285708893
2020-07-13 21:15:00,36.21773447475556
2020-07-13 21:35:00,38.77262359551935
2020-07-13 21:55:00,40.727100024073685
2020-07-13 22:15:00,43.230951751050284
2020-07-13 22:35:00,44.54009121989879
2020-07-13 22:55:00,45.176105963506124
2020-07-13 23:15:00,44.797319053619916
2020-07-13 23:35:00,44.23505553839655
2020-07-13 23:55:00,43.092333597812406
2020-07-14 00:15:00,42.022919338717514
2020-07-14 00:35:00,41.308193828621626
2020-07-14 00:55:00,41.285810687272814
2020-07-14 01:15:00,41.123376292213294
2020-07-14 01:35:00,39.68811139318643
2020-07-14 01:55:00,38.07893312478672
2020-07-14 02:15:00,35.774784189181155
2020-07-14 02:35:00,33.977771286664364
2020-07-14 02:55:00,32.57416020996567
2020-07-14 03:15:00,32.24788575875309
2020-07-14 03:35:00,30.990914223420347
2020-07-14 03:55:00,30.064925412069798
2020-07-14 04:15:00,27.48196606717861
2020-07-14 04:35:00,25.35110698254386
2020-07-14 04:55:00,23.198245010890542
2020-07-14 05:15:00,21.53784139985242
2020-07-14 05:35:00,20.30000368105147
2020-07-14 05:55:00,19.27548250728105
2020-07-14 06:15:00,18.239186033754148
2020-07-14 06:35:00,16.874681933198236
2020-07-14 06:55:00,14.862568394002503
2020-07-14 07:15:00,13.155143097229567
2020-07-14 07:35:00,12.116707179119905
2020-07-14 07:55:00,11.76664250496298
2020-07-14 08:15:00,11.258029816377352
2020-07-14 08:35:00,10.773156398942142
2020-07-14 08:55:00,9.696042872011494
2020-07-14 09:15:00,8.079599825023491
2020-07-14 09:35:00,6.859491599531501
2020-07-14 09:55:00,5.653899636288632
2020-07-14 10:15:00,5.789731985267277
2020-07-14 10:35:00,5.690660101527818
2020-07-14 10:55:00,5.619730095029266
2020-07-14 11:15:00,5.556215769146582
2020-07-14 11:35:00,5.127526175173501
2020-07-14 11:55:00,5.023393962136608
2020-07-14 12:15:00,4.718183144014853
2020-07-14 12:35:00,4.65028420311663
2020-07-14 12:55:00,4.614999184623487
2020-07-14 13:15:00,4.675923477441703
2020-07-14 13:35:00,4.663614740593954
2020-07-14 13:55:00,4.247725137719305
2020-07-14 14:15:00,4.441515227333083
2020-07-14 14:35:00,4.525834094644167
2020-07-14 14:55:00,4.53327559710277
2020-07-14 15:15:00,4.5485080203719415
2020-07-14 15:35:00,4.345874064800133
2020-07-14 15:55:00,4.499360619041159
2020-07-14 16:15:00,4.3111680328443285
2020-07-14 16:35:00,4.488856997621023
2020-07-14 16:55:00,4.5437620668488625
2020-07-14 17:15:00,5.019294435613734
2020-07-14 17:35:00,6.155348833367152
2020-07-14 17:55:00,7.216490764122862
2020-07-14 18:15:00,8.355586162208084
2020-07-14 18:35:00,9.828182854508334
2020-07-14 18:55:00,10.7010165118766
2020-07-14 19:15:00,12.1952021850891
2020-07-14 19:35:00,13.748013275810541
2020-07-14 19:55:00,15.371911464771228
2020-07-14 20:15:00,16.02665360172558
2020-07-14 20:35:00,17.230764657493097
2020-07-14 20:55:00,19.09964387496819
2020-07-14 21:15:00,20.72924391949069
2020-07-14 21:35:00,22.306117104012394
2020-07-14 21:55:00,24.257434002017337
2020-07-14 22:15:00,26.194479997379204
2020-07-14 22:35:00,28.069756400642344
2020-07-14 22:55:00,30.042956811656715
2020-07-14 23:15:00,31.461130656931246
2020-07-14 23:35:00,32.50230451423351
2020-07-14 23:55:00,32.938035704931856
2020-07-15 00:15:00,33.79162477759337
2020-07-15 00:35:00,34.0573697139365
2020-07-15 00:55:00,34.71031927113129
2020-07-15 01:15:00,34.67302307610755
2020-07-15 01:35:00,34.636679436279664
2020-07-15 02:35:00,35.79600545870031
2020-07-15 02:55:00,34.45984204757028
2020-07-15 03:15:00,33.41179579004891
2020-07-15 03:35:00,32.52881880987887
2020-07-15 03:55:00,30.957998243789838
2020-07-15 04:15:00,29.090412593929422
2020-07-15 04:35:00,27.62659146626656
2020-07-15 04:55:00,26.32500122691493
2020-07-15 05:15:00,24.85179921695703
2020-07-15 05:35:00,22.55682241183728
2020-07-15 05:55:00,20.64837718908794
2020-07-15 06:15:00,18.679444227895328
2020-07-15 06:35:00,16.90184459314416
2020-07-15 06:55:00,15.59933814325459
2020-07-15 07:15:00,13.816068440604765
2020-07-15 07:35:00,12.221643482807405
2020-07-15 07:55:00,10.955590180855847
2020-07-15 08:15:00,10.599970089898603
2020-07-15 08:35:00,10.168406113520355
2020-07-15 08:55:00,9.921165561688898
2020-07-15 09:15:00,9.317215983083045
2020-07-15 09:35:00,8.728232544753112
2020-07-15 09:55:00,8.144328457878371
2020-07-15 10:15:00,7.74670295494805
2020-07-15 10:35:00,6.730010732175459
2020-07-15 10:55:00,5.977766295385262
2020-07-15 11:15:00,5.389949763973264
2020-07-15 11:35:00,5.323448120144986
2020-07-15 11:55:00,5.3005295327702475
2020-07-15 12:15:00,5.145113772434801
2020-07-15 12:35:00,5.110125446701324
2020-07-15 12:55:00,4.83919970723262
2020-07-15 13:15:00,4.970623923839154
2020-07-15 13:35:00,4.813580497896874
2020-07-15 13:55:00,4.800539588534508
2020-07-15 14:15:00,4.685481753439941
2020-07-15 14:35:00,4.690316658536262
2020-07-15 14:55:00,4.467962428896191
2020-07-15 15:15:00,4.4799761254780135
2020-07-15 15:35:00,4.367943215668827
2020-07-15 15:55:00,4.26225254538158
2020-07-15 16:15:00,4.3825259881251775
2020-07-15 16:35:00,4.584841004387875
2020-07-15 16:55:00,4.6616971788644905
2020-07-15 17:15:00,4.870686055809778
2020-07-15 17:35:00,4.970270247954009
2020-07-15 17:55:00,5.303324312028822
2020-07-15 18:15:00,5.54480544878099
2020-07-15 18:35:00,6.083240666172318
2020-07-15 19:15:00,7.083340662251753
2020-07-15 19:55:00,8.867621986074026
2020-07-15 20:15:00,10.252749416303846
2020-07-15 20:35:00,12.14050492105789
2020-07-15 20:55:00,13.835615439597072
2020-07-15 21:15:00,16.271019187697753
2020-07-15 21:35:00,18.83095048484744
2020-07-15 21:55:00,21.919649977688792
2020-07-15 22:15:00,24.42285655532334
2020-07-15 22:35:00,26.707161899157366
2020-07-15 22:55:00,29.313631051602833
2020-07-15 23:15:00,32.24869447034043
2020-07-15 23:35:00,34.48071761026054
2020-07-15 23:55:00,36.70662199227083
2020-07-16 00:15:00,38.89339597723619
2020-07-16 00:35:00,40.27123085802445
2020-07-16 00:55:00,41.43320576209882
2020-07-16 01:15:00,41.08463206661414
2020-07-16 01:35:00,41.72819633333908
2020-07-16 02:35:00,42.28187042287896
2020-07-16 02:55:00,41.677164842039346
2020-07-16 03:15:00,40.00440776193875
2020-07-16 03:35:00,38.17101996492346
2020-07-16 03:55:00,35.79665243203803
2020-07-16 04:15:00,33.31735114417519
2020-07-16 04:35:00,31.044207250196308
2020-07-16 04:55:00,28.28896474817487
2020-07-16 05:15:00,25.682238659209283
2020-07-16 05:35:00,23.57627570807164
2020-07-16 05:55:00,21.134626756344346
2020-07-16 06:15:00,19.003492208201724
2020-07-16 06:35:00,17.23475948901565
2020-07-16 06:55:00,15.629875934807263
2020-07-16 07:15:00,13.867203421298502
2020-07-16 07:35:00,11.771190998281822
2020-07-16 07:55:00,10.38602172980045
2020-07-16 08:15:00,9.947707014151279
2020-07-16 08:35:00,9.789983706773326
2020-07-16 08:55:00,8.721791827326307
2020-07-16 09:15:00,7.945983078364228
2020-07-16 09:35:00,7.311941465384103
2020-07-16 09:55:00,6.574248601458718
2020-07-16 10:15:00,6.734166038618475
2020-07-16 10:35:00,6.675102153459389
2020-07-16 10:55:00,6.4605060735257815
2020-07-16 11:15:00,5.858884143876703
2020-07-16 11:35:00,5.574163749022496
2020-07-16 11:55:00,5.432742272599403
2020-07-16 12:15:00,5.257063784663464
2020-07-16 12:35:00,4.954907019945323
2020-07-16 12:55:00,4.499309048896397
2020-07-16 13:35:00,4.196281585156065
2020-07-16 13:55:00,4.318225679153805
2020-07-16 14:15:00,4.333263457690776
2020-07-16 14:35:00,4.2021643291802775
2020-07-16 14:55:00,4.312139990729336
2020-07-16 15:15:00,4.20066786318898
2020-07-16 15:35:00,4.09625502231944
2020-07-16 15:55:00,4.111787587911223
2020-07-16 16:15:00,3.943281372438754
2020-07-16 16:35:00,4.1471269242859785
2020-07-16 16:55:00,4.682320478050075
2020-07-16 17:15:00,5.164851191038722
2020-07-16 17:35:00,5.500696141766255
2020-07-16 17:55:00,5.8658143229679185
2020-07-16 18:15:00,6.000929158382822
2020-07-16 18:35:00,6.389047231968131
2020-07-16 18:55:00,6.979320875542163
2020-07-16 19:15:00,7.702717513177597
2020-07-16 19:35:00,7.9322938540228405
2020-07-16 19:55:00,8.2961866018812
2020-07-16 20:15:00,9.530541079754583
2020-07-16 20:35:00,10.508259757217813
2020-07-16 20:55:00,11.241252499005912
2020-07-16 21:15:00,12.187518318291879
2020-07-16 21:35:00,13.274540789922327
2020-07-16 21:55:00,14.06604859393485
2020-07-16 22:15:00,15.741841543498275
2020-07-16 22:35:00,17.808023095939944
2020-07-16 22:55:00,19.03262314647407
2020-07-16 23:15:00,20.280023894277818
2020-07-16 23:35:00,21.641086009160304
2020-07-16 23:55:00,22.81240644446535
2020-07-17 00:15:00,23.83147927021735
2020-07-17 00:35:00,24.855115597829936
2020-07-17 00:55:00,25.191644719212974
2020-07-17 01:15:00,25.623775412238814
2020-07-17 01:35:00,26.056960156869383
2020-07-17 01:55:00,26.32773293916127
2020-07-17 02:15:00,25.68279087010196
2020-07-17 02:35:00,24.902151277544025
2020-07-17 02:55:00,24.820116489614925
2020-07-17 03:15:00,24.29214187206555
2020-07-17 03:35:00,23.34120083754109
2020-07-17 03:55:00,22.483399171906168
2020-07-17 04:15:00,20.94843861386785
2020-07-17 04:35:00,18.557979900677573
2020-07-17 04:55:00,17.175291675740855
2020-07-17 05:15:00,16.357101591944893
2020-07-17 05:35:00,15.653071433479116
2020-07-17 05:55:00,14.83578368994385
2020-07-17 06:15:00,14.175193177717194
2020-07-17 06:35:00,13.10401987076939
2020-07-17 06:55:00,12.410604789384168
2020-07-17 07:15:00,11.443009326051815
2020-07-17 07:35:00,10.916279645639925
2020-07-17 07:55:00,10.43075990846387
2020-07-17 08:15:00,10.094590314481005
